zone_id,zone_name,day_index,day_type,is_weekend,weather_condition,temperature_c,hour,time_period,is_peak_hour,zone_type,ev_count_estimate,traffic_score,traffic_score_hourly,existing_chargers,charger_utilization_proxy,demand_growth_rate,transformer_capacity_kw,base_grid_load_kw,synthetic_ev_load_kw,synthetic_total_load_kw,synthetic_load_ratio,synthetic_risk_level
Z012,Banashankari,51,Weekday,False,Clear,28.36,4,Night,False,residential,4968,72,42.65,1,0.71,0.225,1075,364.54,231.24,595.78,0.554,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,5,Night,False,residential,4968,72,38.73,1,0.71,0.225,1075,354.22,254.84,609.06,0.567,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,6,Morning,False,residential,4968,72,75.98,1,0.71,0.225,1075,530.59,251.55,782.13,0.728,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,7,Morning,False,residential,4968,72,73.07,1,0.71,0.225,1075,466.4,305.68,772.08,0.718,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,8,Morning,False,residential,4968,72,76.26,1,0.71,0.225,1075,547.31,353.66,900.97,0.838,Medium
Z012,Banashankari,51,Weekday,False,Clear,28.36,9,Morning,False,residential,4968,72,85.62,1,0.71,0.225,1075,502.6,329.41,832.02,0.774,Medium
Z012,Banashankari,51,Weekday,False,Clear,28.36,10,Day,False,residential,4968,72,66.91,1,0.71,0.225,1075,557.49,201.67,759.16,0.706,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,11,Day,False,residential,4968,72,77.24,1,0.71,0.225,1075,539.3,324.85,864.15,0.804,Medium
Z012,Banashankari,51,Weekday,False,Clear,28.36,12,Day,False,residential,4968,72,73.62,1,0.71,0.225,1075,506.08,254.64,760.72,0.708,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,13,Day,False,residential,4968,72,68.62,1,0.71,0.225,1075,557.08,217.92,775.0,0.721,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,14,Day,False,residential,4968,72,70.31,1,0.71,0.225,1075,496.26,197.56,693.83,0.645,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,15,Day,False,residential,4968,72,70.93,1,0.71,0.225,1075,563.63,311.21,874.84,0.814,Medium
Z012,Banashankari,51,Weekday,False,Clear,28.36,16,Day,False,residential,4968,72,70.8,1,0.71,0.225,1075,490.49,267.94,758.44,0.706,Low
Z012,Banashankari,51,Weekday,False,Clear,28.36,17,Evening Peak,True,residential,4968,72,93.68,1,0.71,0.225,1075,575.79,882.51,1458.3,1.357,Critical
Z012,Banashankari,51,Weekday,False,Clear,28.36,18,Evening Peak,True,residential,4968,72,87.52,1,0.71,0.225,1075,571.3,648.42,1219.73,1.135,Critical
Z012,Banashankari,51,Weekday,False,Clear,28.36,19,Evening Peak,True,residential,4968,72,89.89,1,0.71,0.225,1075,587.64,914.29,1501.93,1.397,Critical
Z012,Banashankari,51,Weekday,False,Clear,28.36,20,Evening Peak,True,residential,4968,72,84.93,1,0.71,0.225,1075,634.66,694.24,1328.9,1.236,Critical
Z012,Banashankari,51,Weekday,False,Clear,28.36,21,Evening Peak,True,residential,4968,72,86.72,1,0.71,0.225,1075,631.13,761.89,1393.02,1.296,Critical
Z012,Banashankari,51,Weekday,False,Clear,28.36,22,Evening Peak,True,residential,4968,72,86.88,1,0.71,0.225,1075,547.06,706.52,1253.59,1.166,Critical
Z012,Banashankari,51,Weekday,False,Clear,28.36,23,Late Night,False,residential,4968,72,56.76,1,0.71,0.225,1075,377.18,426.2,803.39,0.747,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,0,Night,False,residential,6651,84,44.48,9,0.106,0.223,1731,708.63,346.08,1054.72,0.609,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,1,Night,False,residential,6651,84,46.15,9,0.106,0.223,1731,888.47,327.45,1215.92,0.702,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,2,Night,False,residential,6651,84,46.43,9,0.106,0.223,1731,746.26,264.55,1010.81,0.584,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,3,Night,False,residential,6651,84,42.98,9,0.106,0.223,1731,806.51,322.97,1129.48,0.653,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,4,Night,False,residential,6651,84,45.06,9,0.106,0.223,1731,788.25,357.73,1145.98,0.662,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,5,Night,False,residential,6651,84,48.04,9,0.106,0.223,1731,906.1,343.55,1249.65,0.722,Low
Z013,HSR Layout,51,Weekday,False,Clear,28.36,6,Morning,False,residential,6651,84,100.0,9,0.106,0.223,1731,1122.78,501.77,1624.55,0.939,High
Z013,HSR Layout,51,Weekday,False,Clear,28.36,7,Morning,False,residential,6651,84,91.33,9,0.106,0.223,1731,1120.6,503.87,1624.47,0.938,High
Z013,HSR Layout,51,Weekday,False,Clear,28.36,8,Morning,False,residential,6651,84,91.27,9,0.106,0.223,1731,1100.6,365.45,1466.06,0.847,Medium
Z013,HSR Layout,51,Weekday,False,Clear,28.36,9,Morning,False,residential,6651,84,89.65,9,0.106,0.223,1731,1006.13,441.52,1447.65,0.836,Medium
Z013,HSR Layout,51,Weekday,False,Clear,28.36,10,Day,False,residential,6651,84,82.03,9,0.106,0.223,1731,1192.03,376.09,1568.12,0.906,High
Z013,HSR Layout,51,Weekday,False,Clear,28.36,11,Day,False,residential,6651,84,79.53,9,0.106,0.223,1731,1241.57,322.26,1563.83,0.903,High
Z013,HSR Layout,51,Weekday,False,Clear,28.36,12,Day,False,residential,6651,84,86.03,9,0.106,0.223,1731,1071.72,303.17,1374.89,0.794,Medium
Z013,HSR Layout,51,Weekday,False,Clear,28.36,13,Day,False,residential,6651,84,85.82,9,0.106,0.223,1731,1042.88,374.95,1417.83,0.819,Medium
Z013,HSR Layout,51,Weekday,False,Clear,28.36,14,Day,False,residential,6651,84,86.37,9,0.106,0.223,1731,1027.2,354.9,1382.09,0.798,Medium
Z013,HSR Layout,51,Weekday,False,Clear,28.36,15,Day,False,residential,6651,84,86.9,9,0.106,0.223,1731,1232.53,417.05,1649.58,0.953,High
Z013,HSR Layout,51,Weekday,False,Clear,28.36,16,Day,False,residential,6651,84,85.43,9,0.106,0.223,1731,1066.02,474.78,1540.8,0.89,Medium
Z013,HSR Layout,51,Weekday,False,Clear,28.36,17,Evening Peak,True,residential,6651,84,93.27,9,0.106,0.223,1731,1347.27,1008.98,2356.25,1.361,Critical
Z013,HSR Layout,51,Weekday,False,Clear,28.36,18,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1245.56,986.61,2232.16,1.29,Critical
Z013,HSR Layout,51,Weekday,False,Clear,28.36,19,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1425.38,1138.28,2563.66,1.481,Critical
Z013,HSR Layout,51,Weekday,False,Clear,28.36,20,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1378.27,1069.02,2447.29,1.414,Critical
Z013,HSR Layout,51,Weekday,False,Clear,28.36,21,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1304.89,919.42,2224.31,1.285,Critical
Z013,HSR Layout,51,Weekday,False,Clear,28.36,22,Evening Peak,True,residential,6651,84,98.1,9,0.106,0.223,1731,1172.13,940.14,2112.27,1.22,Critical
Z013,HSR Layout,51,Weekday,False,Clear,28.36,23,Late Night,False,residential,6651,84,56.86,9,0.106,0.223,1731,830.4,568.21,1398.61,0.808,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,0,Night,False,mixed,5067,87,40.66,3,0.241,0.205,2094,914.37,197.31,1111.68,0.531,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,1,Night,False,mixed,5067,87,49.51,3,0.241,0.205,2094,818.03,184.73,1002.77,0.479,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,2,Night,False,mixed,5067,87,50.38,3,0.241,0.205,2094,902.83,178.6,1081.43,0.516,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,3,Night,False,mixed,5067,87,46.98,3,0.241,0.205,2094,973.22,195.18,1168.41,0.558,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,4,Night,False,mixed,5067,87,45.84,3,0.241,0.205,2094,989.24,187.79,1177.03,0.562,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,5,Night,False,mixed,5067,87,53.86,3,0.241,0.205,2094,915.14,151.56,1066.7,0.509,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,6,Morning,False,mixed,5067,87,100.0,3,0.241,0.205,2094,1295.84,470.38,1766.22,0.843,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,7,Morning,False,mixed,5067,87,91.1,3,0.241,0.205,2094,1196.19,420.08,1616.27,0.772,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,8,Morning,False,mixed,5067,87,98.12,3,0.241,0.205,2094,1261.56,328.39,1589.95,0.759,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,9,Morning,False,mixed,5067,87,91.74,3,0.241,0.205,2094,1242.1,359.58,1601.68,0.765,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,10,Day,False,mixed,5067,87,86.34,3,0.241,0.205,2094,1282.49,445.61,1728.1,0.825,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,11,Day,False,mixed,5067,87,87.56,3,0.241,0.205,2094,1297.68,548.59,1846.27,0.882,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,12,Day,False,mixed,5067,87,83.03,3,0.241,0.205,2094,1250.61,431.81,1682.41,0.803,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,13,Day,False,mixed,5067,87,81.69,3,0.241,0.205,2094,1210.08,417.74,1627.82,0.777,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,14,Day,False,mixed,5067,87,85.97,3,0.241,0.205,2094,1252.53,569.81,1822.34,0.87,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,15,Day,False,mixed,5067,87,80.55,3,0.241,0.205,2094,1124.51,487.18,1611.7,0.77,Medium
Z014,KR Puram,51,Weekday,False,Clear,28.36,16,Day,False,mixed,5067,87,83.24,3,0.241,0.205,2094,1145.54,411.53,1557.07,0.744,Low
Z014,KR Puram,51,Weekday,False,Clear,28.36,17,Evening Peak,True,mixed,5067,87,100.0,3,0.241,0.205,2094,1434.6,641.25,2075.85,0.991,High
Z014,KR Puram,51,Weekday,False,Clear,28.36,18,Evening Peak,True,mixed,5067,87,100.0,3,0.241,0.205,2094,1534.63,668.99,2203.62,1.052,Critical
Z014,KR Puram,51,Weekday,False,Clear,28.36,19,Evening Peak,True,mixed,5067,87,100.0,3,0.241,0.205,2094,1371.93,553.09,1925.02,0.919,High
Z014,KR Puram,51,Weekday,False,Clear,28.36,20,Evening Peak,True,mixed,5067,87,100.0,3,0.241,0.205,2094,1483.6,694.34,2177.94,1.04,Critical
Z014,KR Puram,51,Weekday,False,Clear,28.36,21,Evening Peak,True,mixed,5067,87,98.42,3,0.241,0.205,2094,1308.52,669.74,1978.27,0.945,High
Z014,KR Puram,51,Weekday,False,Clear,28.36,22,Evening Peak,True,mixed,5067,87,95.33,3,0.241,0.205,2094,1279.52,618.61,1898.13,0.906,High
Z014,KR Puram,51,Weekday,False,Clear,28.36,23,Late Night,False,mixed,5067,87,64.73,3,0.241,0.205,2094,972.02,307.63,1279.65,0.611,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,0,Night,False,residential,5545,73,43.08,2,0.396,0.196,1616,576.68,259.2,835.89,0.517,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,1,Night,False,residential,5545,73,40.83,2,0.396,0.196,1616,590.37,211.94,802.31,0.496,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,2,Night,False,residential,5545,73,38.53,2,0.396,0.196,1616,548.07,263.52,811.59,0.502,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,3,Night,False,residential,5545,73,36.84,2,0.396,0.196,1616,550.16,281.11,831.27,0.514,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,4,Night,False,residential,5545,73,40.21,2,0.396,0.196,1616,554.04,279.61,833.65,0.516,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,5,Night,False,residential,5545,73,34.96,2,0.396,0.196,1616,530.59,239.7,770.3,0.477,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,6,Morning,False,residential,5545,73,74.52,2,0.396,0.196,1616,746.8,264.3,1011.1,0.626,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,7,Morning,False,residential,5545,73,72.58,2,0.396,0.196,1616,741.18,362.51,1103.69,0.683,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,8,Morning,False,residential,5545,73,81.18,2,0.396,0.196,1616,795.98,339.27,1135.25,0.703,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,9,Morning,False,residential,5545,73,79.34,2,0.396,0.196,1616,726.79,278.78,1005.57,0.622,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,10,Day,False,residential,5545,73,78.72,2,0.396,0.196,1616,765.81,258.87,1024.69,0.634,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,11,Day,False,residential,5545,73,76.97,2,0.396,0.196,1616,735.43,281.43,1016.86,0.629,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,12,Day,False,residential,5545,73,68.98,2,0.396,0.196,1616,820.63,207.59,1028.23,0.636,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,13,Day,False,residential,5545,73,76.98,2,0.396,0.196,1616,693.59,313.06,1006.64,0.623,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,14,Day,False,residential,5545,73,73.64,2,0.396,0.196,1616,812.6,323.46,1136.06,0.703,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,15,Day,False,residential,5545,73,72.99,2,0.396,0.196,1616,841.69,336.19,1177.88,0.729,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,16,Day,False,residential,5545,73,87.47,2,0.396,0.196,1616,855.88,301.53,1157.42,0.716,Low
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,17,Evening Peak,True,residential,5545,73,96.87,2,0.396,0.196,1616,968.91,881.09,1850.0,1.145,Critical
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,18,Evening Peak,True,residential,5545,73,91.17,2,0.396,0.196,1616,874.88,927.48,1802.35,1.115,Critical
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,19,Evening Peak,True,residential,5545,73,87.53,2,0.396,0.196,1616,913.69,906.81,1820.5,1.127,Critical
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,20,Evening Peak,True,residential,5545,73,86.36,2,0.396,0.196,1616,957.17,800.28,1757.45,1.088,Critical
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,21,Evening Peak,True,residential,5545,73,86.09,2,0.396,0.196,1616,878.74,892.71,1771.45,1.096,Critical
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,22,Evening Peak,True,residential,5545,73,82.33,2,0.396,0.196,1616,914.63,728.27,1642.9,1.017,Critical
Z015,Malleshwaram,51,Weekday,False,Clear,28.36,23,Late Night,False,residential,5545,73,54.47,2,0.396,0.196,1616,612.54,355.03,967.56,0.599,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,0,Night,False,mixed,6622,90,44.51,1,0.946,0.377,1427,583.37,302.92,886.29,0.621,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,1,Night,False,mixed,6622,90,49.64,1,0.946,0.377,1427,580.2,293.9,874.1,0.613,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,2,Night,False,mixed,6622,90,45.45,1,0.946,0.377,1427,611.06,267.17,878.23,0.615,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,3,Night,False,mixed,6622,90,47.37,1,0.946,0.377,1427,524.72,303.44,828.16,0.58,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,4,Night,False,mixed,6622,90,52.33,1,0.946,0.377,1427,589.66,289.46,879.12,0.616,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,5,Night,False,mixed,6622,90,49.69,1,0.946,0.377,1427,494.89,304.98,799.87,0.561,Low
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,6,Morning,False,mixed,6622,90,99.31,1,0.946,0.377,1427,654.46,425.8,1080.26,0.757,Medium
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,7,Morning,False,mixed,6622,90,100.0,1,0.946,0.377,1427,829.11,450.3,1279.41,0.897,Medium
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,8,Morning,False,mixed,6622,90,88.62,1,0.946,0.377,1427,781.74,515.6,1297.34,0.909,High
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,9,Morning,False,mixed,6622,90,93.73,1,0.946,0.377,1427,763.34,535.53,1298.88,0.91,High
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,10,Day,False,mixed,6622,90,90.3,1,0.946,0.377,1427,765.76,596.32,1362.08,0.955,High
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,11,Day,False,mixed,6622,90,86.09,1,0.946,0.377,1427,828.01,722.08,1550.09,1.086,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,12,Day,False,mixed,6622,90,87.4,1,0.946,0.377,1427,816.73,637.51,1454.24,1.019,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,13,Day,False,mixed,6622,90,85.44,1,0.946,0.377,1427,715.28,629.81,1345.09,0.943,High
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,14,Day,False,mixed,6622,90,91.68,1,0.946,0.377,1427,805.42,587.38,1392.8,0.976,High
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,15,Day,False,mixed,6622,90,97.69,1,0.946,0.377,1427,759.4,527.78,1287.18,0.902,High
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,16,Day,False,mixed,6622,90,82.11,1,0.946,0.377,1427,738.39,501.93,1240.31,0.869,Medium
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,17,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,979.33,701.67,1681.0,1.178,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,18,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,829.96,944.67,1774.63,1.244,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,19,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,943.75,811.27,1755.01,1.23,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,20,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,894.83,1049.72,1944.54,1.363,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,21,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,884.6,779.01,1663.6,1.166,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,22,Evening Peak,True,mixed,6622,90,100.0,1,0.946,0.377,1427,824.29,1096.1,1920.39,1.346,Critical
Z016,Sarjapur Road,51,Weekday,False,Clear,28.36,23,Late Night,False,mixed,6622,90,66.19,1,0.946,0.377,1427,640.49,415.66,1056.16,0.74,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,0,Night,False,industrial,2491,75,44.54,10,0.036,0.157,3117,1558.12,128.58,1686.7,0.541,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,1,Night,False,industrial,2491,75,40.78,10,0.036,0.157,3117,1733.69,180.08,1913.77,0.614,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,2,Night,False,industrial,2491,75,41.89,10,0.036,0.157,3117,1655.35,152.26,1807.61,0.58,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,3,Night,False,industrial,2491,75,48.82,10,0.036,0.157,3117,1878.03,173.19,2051.21,0.658,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,4,Night,False,industrial,2491,75,45.81,10,0.036,0.157,3117,1652.15,151.56,1803.71,0.579,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,5,Night,False,industrial,2491,75,46.67,10,0.036,0.157,3117,1572.26,198.56,1770.82,0.568,Low
Z017,Peenya,51,Weekday,False,Clear,28.36,6,Morning,False,industrial,2491,75,84.83,10,0.036,0.157,3117,2301.2,579.45,2880.66,0.924,High
Z017,Peenya,51,Weekday,False,Clear,28.36,7,Morning,False,industrial,2491,75,83.11,10,0.036,0.157,3117,2328.84,477.66,2806.51,0.9,High
Z017,Peenya,51,Weekday,False,Clear,28.36,8,Morning,False,industrial,2491,75,80.33,10,0.036,0.157,3117,2316.01,430.62,2746.63,0.881,Medium
Z017,Peenya,51,Weekday,False,Clear,28.36,9,Morning,False,industrial,2491,75,80.87,10,0.036,0.157,3117,2412.22,592.14,3004.36,0.964,High
Z017,Peenya,51,Weekday,False,Clear,28.36,10,Day,False,industrial,2491,75,73.06,10,0.036,0.157,3117,2494.69,342.91,2837.59,0.91,High
Z017,Peenya,51,Weekday,False,Clear,28.36,11,Day,False,industrial,2491,75,75.11,10,0.036,0.157,3117,2359.45,310.22,2669.67,0.856,Medium
Z017,Peenya,51,Weekday,False,Clear,28.36,12,Day,False,industrial,2491,75,82.5,10,0.036,0.157,3117,2425.03,328.69,2753.73,0.883,Medium
Z017,Peenya,51,Weekday,False,Clear,28.36,13,Day,False,industrial,2491,75,71.68,10,0.036,0.157,3117,2538.62,338.87,2877.49,0.923,High
Z017,Peenya,51,Weekday,False,Clear,28.36,14,Day,False,industrial,2491,75,77.85,10,0.036,0.157,3117,2244.66,346.53,2591.19,0.831,Medium
Z017,Peenya,51,Weekday,False,Clear,28.36,15,Day,False,industrial,2491,75,78.87,10,0.036,0.157,3117,2523.61,335.36,2858.96,0.917,High
Z017,Peenya,51,Weekday,False,Clear,28.36,16,Day,False,industrial,2491,75,68.13,10,0.036,0.157,3117,2151.93,260.25,2412.18,0.774,Medium
Z017,Peenya,51,Weekday,False,Clear,28.36,17,Evening Peak,True,industrial,2491,75,92.76,10,0.036,0.157,3117,2503.07,449.46,2952.53,0.947,High
Z017,Peenya,51,Weekday,False,Clear,28.36,18,Evening Peak,True,industrial,2491,75,91.55,10,0.036,0.157,3117,2575.03,507.99,3083.01,0.989,High
Z017,Peenya,51,Weekday,False,Clear,28.36,19,Evening Peak,True,industrial,2491,75,93.71,10,0.036,0.157,3117,2737.98,568.51,3306.49,1.061,Critical
Z017,Peenya,51,Weekday,False,Clear,28.36,20,Evening Peak,True,industrial,2491,75,90.55,10,0.036,0.157,3117,2651.66,501.54,3153.2,1.012,Critical
Z017,Peenya,51,Weekday,False,Clear,28.36,21,Evening Peak,True,industrial,2491,75,93.15,10,0.036,0.157,3117,2791.97,432.03,3224.0,1.034,Critical
Z017,Peenya,51,Weekday,False,Clear,28.36,22,Evening Peak,True,industrial,2491,75,94.23,10,0.036,0.157,3117,2502.66,540.05,3042.71,0.976,High
Z017,Peenya,51,Weekday,False,Clear,28.36,23,Late Night,False,industrial,2491,75,56.2,10,0.036,0.157,3117,1724.94,231.26,1956.2,0.628,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,0,Night,False,commercial,3666,96,51.17,0,0.524,0.161,1925,789.43,107.45,896.88,0.466,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,1,Night,False,commercial,3666,96,46.09,0,0.524,0.161,1925,825.99,73.08,899.07,0.467,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,2,Night,False,commercial,3666,96,44.8,0,0.524,0.161,1925,696.28,67.42,763.71,0.397,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,3,Night,False,commercial,3666,96,53.0,0,0.524,0.161,1925,713.55,63.42,776.97,0.404,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,4,Night,False,commercial,3666,96,53.7,0,0.524,0.161,1925,814.41,101.3,915.71,0.476,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,5,Night,False,commercial,3666,96,54.76,0,0.524,0.161,1925,929.75,135.53,1065.28,0.553,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,6,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1021.94,237.37,1259.31,0.654,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,7,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1158.08,301.27,1459.36,0.758,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,8,Morning,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1148.11,317.21,1465.32,0.761,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,9,Morning,False,commercial,3666,96,99.75,0,0.524,0.161,1925,965.48,309.71,1275.19,0.662,Low
Z018,Majestic,51,Weekday,False,Clear,28.36,10,Day,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1233.6,638.05,1871.65,0.972,High
Z018,Majestic,51,Weekday,False,Clear,28.36,11,Day,False,commercial,3666,96,100.0,0,0.524,0.161,1925,1096.36,627.65,1724.0,0.896,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,12,Day,False,commercial,3666,96,90.98,0,0.524,0.161,1925,1088.32,603.86,1692.18,0.879,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,13,Day,False,commercial,3666,96,98.24,0,0.524,0.161,1925,1142.87,450.92,1593.79,0.828,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,14,Day,False,commercial,3666,96,98.48,0,0.524,0.161,1925,1047.2,534.55,1581.75,0.822,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,15,Day,False,commercial,3666,96,94.72,0,0.524,0.161,1925,1155.29,509.08,1664.37,0.865,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,16,Day,False,commercial,3666,96,93.58,0,0.524,0.161,1925,1235.17,497.7,1732.87,0.9,High
Z018,Majestic,51,Weekday,False,Clear,28.36,17,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1301.9,406.1,1707.99,0.887,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,18,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1388.83,405.12,1793.95,0.932,High
Z018,Majestic,51,Weekday,False,Clear,28.36,19,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1414.02,308.72,1722.74,0.895,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,20,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1226.38,290.0,1516.38,0.788,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,21,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1262.46,303.0,1565.46,0.813,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,22,Evening Peak,True,commercial,3666,96,100.0,0,0.524,0.161,1925,1221.12,289.73,1510.85,0.785,Medium
Z018,Majestic,51,Weekday,False,Clear,28.36,23,Late Night,False,commercial,3666,96,70.03,0,0.524,0.161,1925,862.26,136.13,998.39,0.519,Low
Z019,Bellandur,51,Weekday,False,Clear,28.36,0,Night,False,mixed,5170,93,49.24,0,0.739,0.328,1722,712.02,168.45,880.47,0.511,Low
Z019,Bellandur,51,Weekday,False,Clear,28.36,1,Night,False,mixed,5170,93,51.37,0,0.739,0.328,1722,727.65,262.85,990.5,0.575,Low
Z019,Bellandur,51,Weekday,False,Clear,28.36,2,Night,False,mixed,5170,93,46.37,0,0.739,0.328,1722,649.88,175.27,825.15,0.479,Low
Z019,Bellandur,51,Weekday,False,Clear,28.36,3,Night,False,mixed,5170,93,54.45,0,0.739,0.328,1722,643.15,235.46,878.62,0.51,Low
